book	witness	ref	cal_text	syriac_text
Matthew	Sinaiticus	02:13	wmn btrhwn )txzy lywsp ml)k) dmry) bxlm), w)mr lh qwm $qwl lTly) wl)mh w(rwq lmcryn wtmn hwy (dm) d)mrn) lk mTl d(tyd hw hrwds lmb(yh lTly) )ykn) dnwbdywhy	ܘܐܬܟܢܫܘ ܠܘܬܗ ܟܢܫܐ ܣܓܝ̈ܐܐ ܘܣܠܩ ܘܝܬܒ ܠܗ ܒܣܦܝܢܬܐ ܘܟܘܠܗ ܟܢܫܐ ܩܐܡ ܗܘܐ ܥܠ ܣܦܪܝ ܝܡܐ
Matthew	Sinaiticus	02:14	ywsp dyn qm $qlh lTly) wl)mh blly) w)zl lh lmcryn,	ܘܐܡܪ ܠܥܒ̈ܕܘܗܝ܂ ܗܢܘ ܝܘܚܢܢ ܡܥܡܕܢܐ ܩܡ ܡܢ ܒܝܬ ܡܝܬܐ ܡܛܠ ܗܢܐ ܣܓܝ ܚܝܠܗ܂
Matthew	Sinaiticus	02:15	wtmn hw) (dm) dmyt hrwds mlk), dntml) mdm d)tmll mn mry) bpwm )$(y) nby), d)mr hw) mn mcryn qryt lbry	ܠܡܢܐ ܥܒܪܝܢ ܬܠܡܝܕܝܟ ܥܠ ܦܘܩܕܢܐ ܕܣܒܝܢ ܠܐ ܓܝܪ ܡܫܝܓܝܢ ܐܝܕܝܗܘܢ ܘܐܟܠܝܢ ܠܚܡܐ
Matthew	Sinaiticus	02:17	hydyn $lmt mlt) d)mr hw) )rmy) nby)	
Matthew	Sinaiticus	02:18	ql) )$tm( brmt) )ly) wbky) wtnxt) sgy)t) ql) drxyl dbky) hwt (l bnyh wl) cby) hwt lmtby)w mTl dl) )ytyh:wn%	ܩܪܐ ܝܫܘܥ ܛܠܝܐ ܚܕ ܘܐܩܝܡܗ ܒܝܢܬܗܘܢ
Matthew	Sinaiticus	02:19	kd myt dyn hrwds mlk) )txzy lywsp bmcryn ml)k) dmry)	ܘܐܬܘ ܒܬܪܗ ܟܢܫ̈ܐ ܣܓ̈ܝܐܐ ܘܐܣܝ ܐܢܘܢ܀
Matthew	Sinaiticus	02:20	w)mr lh bxlm) qwm $qwl lTly) wl)mh w)zl l)r() d)ysr)yl mTl dmytw lhwn )ylyn db(yn hww np$h dTly)	ܘܩܨ ܥܡܗܘܢ ܡܢ ܕܝܢܪܐ ܚܕ ܠܦܥܠܐ ܚܕ ܒܝܘܡܐ ܚܕ ܘܫܕܪ ܐܢܘܢ ܠܟܪܡܗ
Matthew	Sinaiticus	02:21	whw qm $qlh lTly) wl)mh w)t) l)r() d)ysr)yl	
Matthew	Sinaiticus	02:22	kd $m( dyn ywsp d)rkl)ws hw) mlk) bdwkt hrwds )bwhy dxl lm)zl ltmn wxz) bxlm) dn)zl lh l)tr) dglyl)	ܐܬܕܡܝܬ ܡܠܟܘܬܐ ܕܫܡܝܐ ܠܓܒܪܐ ܡܠܟܐ܂ ܕܥܒܕ ܡܫܬܘܬܐ ܠܒܪܗ
Matthew	Sinaiticus	02:23	w)t) ltmn w(mr hw) bmdynt) dmtqry) ncrt w)tmlyt mlt) d)myr) bnby) dncry) ntqr),	ܥܠ ܟܘܪܣܝܐ ܕܡܘܫܐ ܝܬܒܘ ܣܦܪ̈ܐ ܘܦܪ̈ܝܫܐ
Matthew	Sinaiticus	03:02	w)mr hw) dtwbw mTl dqrbt lh mlkwt) d$my),	ܟܕ ܫܡܥ ܕܝܢ ܗܪܘܕܣ ܡܠܟܐ ܐܬܕܠܚ ܘܟܠܗ ܐܘܪܫܠܡ ܥܡܗ
Matthew	Sinaiticus	03:03	hnw dktyb (lwhy b)$(y) nby) d)mr hw) dTybw )wrx) lmry)	ܗܢܘ ܕܟܬܝܒ ܥܠܘܗܝ ܒܐܫܥܝܐ ܢܒܝܐ ܕܐܡܪ ܗܘܐ ܕܛܝܒܘ ܐܘܪܚܐ ܠܡܪܝܐ
Matthew	Sinaiticus	03:05	hydyn )tyn hww lwth bn:y )wr$lm wklh yhwd) wklh (br) dywrdnn nhr)	ܛܘܒ̈ܝܗܘܢ ܠܡܣ̈ܟܢܐ ܒܪܘܚܗܘܢ ܕܕܝܠܗܘܢ ܗܝ ܡܠܟܘܬܐ ܕܫܡܝܐ܀
Matthew	Sinaiticus	03:06	wm(md hw) lhwn bywrdnn nhr) kd mwdyn hww )n$ )n$ bxThwhy,	ܐܢܬ ܕܝܢ ܡܐ ܕܥܒܕ ܐܢܬ ܙܕܩܬܐ܂ ܣܡܠܟ ܠܐ ܬܕܥ ܡܢܐ ܥܒܕܐ ܝܡܝܢܟ
Matthew	Sinaiticus	03:07	kd xz) dyn sgy)) d)tyn lm(mwdyth mn pr:y$) wzdwqy) )mr lhwn yld) d)kdn) mnw xwykwn lm(rq mn rwgz) d(tyd lm)t)	
Matthew	Sinaiticus	03:08	(bdw hkyl p)r) d$wyn ltybwt)	ܐܝܕܗ ܡܪܢ ܘܩܪܒ ܠܗ ܘܐܡܪ ܠܗ ܨܒܐ ܐܢܐ ܐܬܕܟܐ ܘܒܗ ܒܫܥܬܐ ܐܬܕܟܝ ܡܢܗ ܓܪܒܐ
Matthew	Sinaiticus	03:09	wl) t)mrwn d)b) )yt ln )brhm )mr )n) lkwn gyr dm$kx )lh) mn hlyn kp) lmqmw bny) l)brhm	ܐܢܫܐ ܕܝܢ ܡܢ ܣܦܪܐ ܐܡܪܘ ܗܢܐ ܡܓܕܦ
Matthew	Sinaiticus	03:10	wh) mTy lh nrg) (l (qr:yhwn d)yln) wkwl )yln) dp)r:) l) (bd mtpsq wbnwr) npl	ܘܦܝܠܝܦܘܣ ܘܒܪ ܬܘܠܡܝ ܘܬܐܘܡܐ ܘܡܬܝ ܡܟܣܐ ܘܝܥܩܘܒ ܒܪ ܚܠܦܝ
Matthew	Sinaiticus	03:11	)n) dyn m(mdn) lkwn bmy) ltybwt) hw dyn )yn) d)t) btry rb hw mny, )yn) dl) $wn) msnwhy lm$ql hw n(mdkwn bnwr) wbrwx) dqwd$)	ܘܫܠܚ ܠܗ ܐܢܬ ܗܘ ܗܘ ܕܐܬܐ ܐܘ ܠܐܚܪܝܢ ܡܣܟܝܢ ܐܢܚܢܢ
Matthew	Sinaiticus	03:12	hw d)xyd rp$) b)ydh wmdk) )drh wx:T) xml b)wcrh wtbn) mwqd bnwr) dl) d(k)%	ܐܡܪ ܠܗܘܢ ܠܐ ܩܪܝܬܘܢ ܡܢܐ ܥܒܕ ܕܘܝܕ ܟܕ ܟܦܢ ܘܐܝܠܝܢ ܕܥܡܗ
Matthew	Sinaiticus	03:13	hydyn )t) y$w( mn glyl) lwt ywxnn dn(mdywhy bywrdnn	ܘܡܡܠܠ ܥܡܗܘܢ ܣܓܝ ܒܦܠܐ̈ܬܐ ܘܐܡܪ ܗܘܐ ܗܐ ܢܦܩ ܙܪܘܥܐ ܠܡܙܪܥ ܙܪܥܐ܂
Matthew	Sinaiticus	03:14	wklyhy ywxnn w)mr lh )n) x$xn) d)nt t(mdny w)nt lwty )tyt	ܗܪܘܕܣ ܓܝܪ ܐܚܕܗ ܗܘܐ ܠܝܘܚܢܢ ܘܐܪܡܝܗ ܒܝܬ ܐܣܝܪ̈ܐ ܡܛܠ ܗܪܘܕܝܐ ܐܢܬܬ ܦܝܠܦܘܣ ܐܚܘܗܝ܂
Matthew	Sinaiticus	03:15	(n) y$w( w)mr lh $bwq dh$) mTl dhkn) y)) ln dnml) kwlh k)nwt) hydyn $bqh dn(md	ܗܘ ܕܝܢ ܥܢܐ ܘܐܡܪ ܠܗܘܢ ܠܡܢܐ ܐܦ ܐܢܬܘܢ ܥܒܪܝܢ ܐܢܬܘܢ ܥܠ ܦܘܩܕܢܐ ܕܐܠܗܐ ܡܛܠ ܦܘܩܕܢܝܟܘܢ܂
Matthew	Sinaiticus	03:17	wql) )$tm( mn $my) d)mr lh )nt hw bry wxbyby dbk )cTbyt%	
Matthew	Sinaiticus	04:01	hydyn y$w( )tdbr mn rwx) lmdbr) dntns) mn )kl qrc),	ܐܪܡ ܐܘܠܕ ܠܥܡܝܢܕܒ ܥܡܝܢܕܒ ܐܘܠܕ ܠܢܚܫܘܢ ܢܚܫܘܢ ܐܘܠܕ ܠܫܠܐ
Matthew	Sinaiticus	04:02	wmn btr )r:b(yn ywm:yn w)r:b(yn ly:lwn dc)m hw), kpn	ܘܟܢܫ ܟܠܗܘܢ ܪܒܝ ܟܗܢܐ ܘܣܦܪ̈ܐ ܕܥܡܐ ܘܐܡܪ ܠܗܘܢ ܕܐܝܠܟܐ ܡܬܝܠܕ ܡܫܝܚܐ܂
Matthew	Sinaiticus	04:03	wqrb lwth mnsyn) w)mr lh )n brh )nt d)lh) )mr lhlyn k)p) dnhwyn lxm),	ܗܘ ܕܝܢ ܝܘܚܢܢ ܠܒܝܫ ܗܘܐ ܠܒܘܫܐ ܕܒܥܘܐ ܕܓܡ̈ܠܐ ܘܐܣܝܪ ܗܘܐ ܒܚܨܘ̈ܗܝ ܥܪܩܬܐ ܘܡܐܟܠܬܗ ܩܡܨܐ ܘܕܒܫܐ ܕܛܘܪܐ܂
Matthew	Sinaiticus	04:05	hydyn dbrh )kl qrc) w)ytyh lmdynt qwd$) w)qymh (l knp) dhykl),	ܛܘܒ̈ܝܗܘܢ ܠܐܒ̈ܝܠܐ ܕܗܢܘܢ ܢܬܒܝܐܘܢ܀
Matthew	Sinaiticus	04:07	)mr lh y$w( ktyb hw dl) tns) lmry) )lhk,	
Matthew	Sinaiticus	04:08	twb dbrh sTn) w)sq )qymh (l Twr) )yn) dTb rm wxwyh kwlhyn mlkwt) d(lm) hn)	ܐܡܪ ܠܗ ܡܪܢ ܕܠܡܐ ܠܐܢܫ ܐܡܪ ܐܢܬ ܐܠܐ ܐܙܠ ܚܘܐ ܢܦܫܟ ܠܟܗܢܐ ܘܩܪܒ ܩܘܪܒܢܐ ܐܝܟ ܕܦܩܕ ܡܘܫܐ ܕܬܗܘܐ ܠܗܘܢ ܣܗܕܘܬܐ܀
Matthew	Sinaiticus	04:09	w)mr lh hlyn mlkwt) w$wbx:yhyn xzyt lk )tl )nyn )n tpl tsgwd qdmy	ܡܪܢ ܟܕ ܚܙܐ ܡܚܫܒܬܗܘܢ ܐܡܪ ܠܗܘܢ ܡܢܐ ܡܬܚܫܒܝܢ ܐܢܬܘܢ ܒܝܫܐ ܒܠܒܟܘܢ
