book	witness	ref	cal_text	syriac_text
Luke	Sinaiticus	03:05	klhwn nx:l) ntmlwn, Twr) wrmt) ntmkkwn wnhw) (rm) l$py) w)tr) (sq) lpq(t)	ܘܚܕܐ ܡܢܗܝܢ ܕܫܡܥܘܢ ܗܘܬ ܘܣܠܩ ܝܫܘܥ ܝܬܒ ܒܗ ܘܐܡܪ ܕܢܕܒܪܘܢܗ ܡܢ ܝܒܫܐ ܩܠܝܠ ܠܡ̈ܝܐ ܘܝܬܒ ܗܘܐ ܘܡܠܦ ܡܢ ܣܦܝܢܬܐ ܠܟܢܫܐ
Luke	Sinaiticus	03:06	wntgl) )yqrh dmry) wnxzwnyhy )kxd) kwl bsr%	
Luke	Sinaiticus	03:07	w)mr hw) lkn$) )ylyn d)tyn hww lh lm(md yld) d)kdn) mnw xwykwn lm(rq mn rwgz) d(tyd	ܘܫܡܥ ܥܠ ܝܫܘܥ ܘܫܕܪ ܠܘܬܗ ܩܫ̈ܝܫܐ ܕܝܗܘܕܝܐ ܘܒܥܐ ܗܘܐ ܡܢܗ ܕܢܐܬܐ ܢܚܝܐ ܠܥܒܕܗ
Luke	Sinaiticus	03:09	wh) mTy lh nrg) lwt (qrhwn d)yln) wkl )yln) hkyl dl) (bd p)r:) Tb:) mtpsq wbnwr) npl,	ܘܐܡܪ ܠܗܘܢ ܡܕܡ ܠܐ ܬܫܩܠܘܢ ܠܟܘܢ ܠܐܘܪܚܐ܂ ܠܐ ܚܘܛܪܐ ܘܠܐ ܬܪܡܠܐ܂ ܘܠܐ ܠܚܡܐ ܘܠܐ ܟܣܦܐ܂ ܘܐܦܠܐ ܬܪܬܝܢ ܟܘܬܝܢܝܢ ܢܗ̈ܘܝܢ ܠܟܘܢ܂
Luke	Sinaiticus	03:10	wm$)lyn hww lh kn$) mn) n(bd,	ܐܙܠܘ ܗܐ ܐܢܐ ܡܫܕܪܢܐ ܠܟܘܢ ܐܝܟ ܐܡܪ̈ܐ ܒܝܢܝ ܕܐܒܐ
Luke	Sinaiticus	03:11	)mr lhwn, mn d)yt lh tr:tyn kwtynyn ntl xd) lmn dlyt lh wmn d)yt lh sybrt) hkn) n(bd,	ܘܗܒ ܠܢ ܠܚܡܐ ܐܡܝܢܐ ܕܟܠܝܘܡ
Luke	Sinaiticus	03:12	w)tw )p mks) lm(md, w)mr:yn lh mn) n(bd,	ܐܝܠܝܢ ܓܝܪ ܕܒܚܫܘܟܐ ܐܡܪܬܘܢ ܒܢܗܝܪܐ ܢܫܬܡܥܢ܂ ܘܡܕܡ ܕܒܬܘܢܐ ܒܐܕܢܐ ܠܚܫܬܘܢ ܥܠ ܐܓܪܐ ܢܬܟܪܙܢ܂
Luke	Sinaiticus	03:13	)mr lhwn l) tgnbwn mdm ytyr (l mdm dpsyq lkwn	ܐܡܪܢܐ ܠܟܘܢ ܕܠܐ ܐܠܐ ܐܦ ܐܢܬܘܢ ܐܠܐ ܬܬܒܘܢ ܐܢܬܘܢ ܗܟܢܐ ܬܐܒܕܘܢ ܟܠܟܘܢ
Luke	Sinaiticus	03:15	w)n$) d$m(yn hww lh mtr(yn hww bnp$hwn (l ywxnn w)mr:yn dlm) hwyw ky m$yx),	ܐܡܪ ܠܗܘܢ ܡܬܠܐ ܗܢܐ
Luke	Sinaiticus	03:16	(n) lkl )n$ w)mr lhwn )n) h) m(mdn) lkwn bm:y), )t) dyn btry dmny xyltn hw dl) $wn) d)$r) (r:q) dms:nwhy, hw n(mdkwn bnwr) wbrwx) dqwd$)	ܐܡܪ ܗܘ ܪܒ ܒܝܬܐ ܒܢܦܫܗ ܡܢܐ ܐܥܒܕ ܕܡܪܝ ܫܩܠ ܠܗ ܡܢܝ ܪܒܬ ܒܝܬܘܬܐ ܘܕܐܚܦܪ ܠܐ ܡܫܟܚ ܐܢܐ ܘܠܡܚܕܪ ܒܗܬ ܐܢܐ
Luke	Sinaiticus	03:17	hw d)xyd rp$) b)ydh wmdk) )drh wkn$ xT) l)wcrh, wtbn) mwqd bnwr) dl) d(k)	ܐܙܕܗܪܘ ܒܢܦܫܟܘܢ ܐܢ ܢܚܛܐ ܐܚܘܟ ܟܐܐ ܒܗ ܐܢ ܬܒ ܫܒܘܩ ܠܗ
Luke	Sinaiticus	03:18	)p )xr:nyt) sgy):t), kd mtk$p hw) msbr l(m)	ܘܐܪܡܠܬܐ ܐܝܬ ܗܘܐ ܒܗ ܒܗܝ ܡܕܝܢܬܐ܂ ܘܐܬܝܐ ܗܘܬ ܠܘܬܗ ܘܐܡܪܐ ܠܗ ܬܒܥܝܢܝ ܡܢ ܒܥܠܕܝܢܝ
Luke	Sinaiticus	03:19	hrwds dyn TyTrk) mTl dmks hw) lh ywxnn mTwl hrwdy) )ntth d)xwhy dhrwds, w(l kw:lhyn by$:t) )ylyn d(bd hw)	ܘܨܒܐ ܗܘܐ ܠܡܚܙܝܗ ܠܝܫܘܥ ܡܢܘ ܘܠܐ ܡܫܟܚ ܗܘܐ ܡܛܠ ܟܢܫܐ ܡܛܠ ܕܒܩܘܡܬܗ ܙܥܘܪ ܗܘܐ
Luke	Sinaiticus	03:20	)wsp hw) hrwds )p hd) (l kwlhyn, wxb$h lywxnn byt )syr:)%	ܥܢܐ ܘܐܡܪ ܠܗܘܢ ܐܦ ܐܢܐ ܐܫܐܠܟܘܢ ܡܠܬܐ܂ ܐܡܪܘ ܠܝ
Luke	Sinaiticus	03:21	wkd (md hw) klh (m) )p y$w( (md wkd mcl) hw) )tptxw $my)	ܐܡܪ ܒܩܘܫܬܐ ܐܡܪܢܐ ܠܟܘܢ ܕܗܕܐ ܐܪܡܠܬܐ ܡܣܟܢܬܐ ܐܪܡܝܬ ܝܬܝܪ ܡܢ ܟܘܠܗܘܢ
Luke	Sinaiticus	03:23	y$w( dyn kd hw )yk br $nyn tltyn hw) mstbr brh hw dywsp br hly	ܐܡܪ ܠܗ ܦܝܠܛܘܣ ܐܢܬ ܗܘ ܥܘܕ ܡܠܟܐ ܕܝܗܘܕܝܐ ܥܢܐ ܘܐܡܪ ܠܗ ܐܢܬ ܐܡܪܬ ܕܐܢܐ ܐܢܐ
Luke	Sinaiticus	03:24	br mTtt br ,,, ,,, ,,, br yn) br ,,,	ܘܥܠ ܘܠܐ ܐܫܟܚܝܗܝ ܠܦܓܪܐ ܕܝܫܘܥ
Luke	Sinaiticus	03:25	br mtt) br (mwc br nxwm br xsly br n&,,,	
Luke	Sinaiticus	03:26	br ,,, ,,, mTT br $m(y br ywsp br yhwd)	
Luke	Sinaiticus	03:27	br ywxnn br k$) br zwrbbl br $)lt)yl br nry	
Luke	Sinaiticus	03:28	br mlky br )dy br qwsm br (ldwm br (yr	
Luke	Sinaiticus	03:29	br y$w( br )ly(zr br ywrm br mtyt br lwy	
Luke	Sinaiticus	03:30	br $m(wn br yhwd) br ywsp br ywnm br )lyqym	
Luke	Sinaiticus	03:31	br mly) br mnn br mTt) br ntn br dwyd	
Luke	Sinaiticus	03:32	br )y$y br ywbl br bw$ br $l) br nx$wn	
Luke	Sinaiticus	03:33	br )dm br )rm br xcrwn br prc br yhwd)	
Luke	Sinaiticus	03:34	br y(qwb br )ysxq br )brhm br trx br nxwr	
Luke	Sinaiticus	03:35	br srwg br )r(w br plg br (br br $lx	
Luke	Sinaiticus	03:36	br (ylm br )rpk$d br $ym br nwx br lmk	
Luke	Sinaiticus	03:37	br mtw$lx br xnwk br yryd br mhll)yl br qynn	
Luke	Sinaiticus	03:38	br )nw$ br $yt br )dm br )lh)%	
