book	witness	ref	cal_text	syriac_text
Matthew	Curetonian	02:06	)p )nty byt lxm dyhwd), l) hwyty bcyr) mn mlkwt) dyhwd), mnky gyr npwq mlk) dhw nr(ywhy l(my )ysryl,	ܐܡܬܝ ܗܟܝܠ ܕܥܒܕ ܐܢܬ ܙܕܩܬܐ܂ ܠܐ ܬܩܪܐ ܩܪܢܐ ܩܕܡܝܟ܂ ܐܝܟܢܐ ܕܥܒܕܝܢ ܢܣ̈ܒܝ ܒܐ̈ܦܐ ܒ̈ܟܢܘܫܬܐ ܘܒܫ̈ܘܩܐ܂ ܐܝܟܢܐ ܕܢܫܬܒܚܘܢ ܡܢ ܒ̈ܢܝ ܐܢܫܐ܂ ܐܡܝܢ ܐܡܪܢܐ ܠܟܘܢ ܕܩܒܠܘ ܐܓܪܗܘܢ܂
Matthew	Curetonian	02:10	hnwn dyn kd xzwwhy lkwkb) xdwt) rbt) xdyw,	
Matthew	Curetonian	02:11	w(lw lbyt) wxzwwhy lTly) (m mrym )mh, wnplw sgdw lh, wptxw sy:mthwn wqrbw lh qwrbn), dhb) wmwr) wlbwnt),	ܝܘܚܢܢ ܕܝܢ ܟܕ ܫܡܥ ܒܝܬ ܐ̈ܣܝܪܐ ܥܒ̈ܕܘܗܝ ܕܝܫܘܥ܂ ܫܕܪ ܠܬܠܡ̈ܝܕܘܝ
Matthew	Curetonian	02:12	w)txzy lhwn bxzw) dl) nhpkwn lwt hrwds, whnwn b)wrx) )xrt) )zlw hww l)trhwn,	ܟܕ ܚܙܘ ܐܢܘܢ ܦܪ̈ܝܫܐ ܐܡܪܝܢ ܠܗ܂ ܡܢܐ ܥܒܕܝܢ ܬܠܡ̈ܝܕܝܟ ܡܕܡ ܕܠܐ ܫܠܝܛ ܠܡܥܒܕ܂
Matthew	Curetonian	02:14	ywsp dyn qm w$qlh lTly) wl)mh blly) w)zl lh lmcryn,	ܘܐܡܪ ܠܥܒ̈ܕܘܗܝ܂ ܗܢܐ ܝܘܚܢܢ ܗܘ ܡܥܡܕܢܐ ܩܡ ܡܢ ܒܝܬ ܡܝ̈ܬܐ܂ ܡܛܠ ܗܢܐ ܣܓܝ ܚܝܠܗ܂
Matthew	Curetonian	02:17	hydyn $lmt mlt) hy d)mr )rmy) nby),	ܘܐܫܬܚܠܦ ܚܙܘܐ ܕܐ̈ܦܘܗܝ ܠܥܢܝ̈ܗܘܢ܂ ܘܐܢܗܪ ܦܪܨܘܦܗ ܐܝܟ ܫܡܫܐ܂ ܘܢܚܬ̈ܘܗܝ ܚܘܪܘ ܐܝܟ ܬܠܓܐ܂
Matthew	Curetonian	02:19	kd myt dyn hrwds mlk), )txzy lywsp bmcryn ml)k) dmry) bxlm)	ܘܐܬܐ ܒܬܪܗ ܟܢܫܐ ܣܓܝܐܐ܂ ܘܐܣܝ ܐܢܘܢ ܬܡܢ܀
Matthew	Curetonian	02:21	hw dyn qm $qlh lTly) wl)mh, w)t) lh l)r() d)ysryl%	ܘܐܡܪ ܠܗܘܢ܂ ܙܠܘ ܠܩܪܝܬܐ ܗܕܐ ܕܠܩܒܠܟܘܢ܂ ܗܐ ܡܫܟܚܝܢ ܐܢܬܘܢ ܚܡܪܐ ܚܕܐ ܟܕ ܐܣܝܪܐ܂ ܘܥܝܠܗܿ ܥܠ ܓܒܗܿ܂ ܫܪܘ ܐܝܬܘ ܐܢܘܢ ܠܝ܂
Matthew	Curetonian	02:23	w)t) ltmn, w(mr hw) bmdynt) xd) dmtqry) ncrt, w)tmlyt mlt) d)myr) bnby), dncry) ntqr)%	ܥܠ ܟܘܪܣܝܐ ܕܡܘܫܐ ܝܬܒܘ ܣ̈ܦܪܐ ܘܦܪ̈ܝܫܐ܂
Matthew	Curetonian	03:01	wbhnwn yw:mt), )t) ywxnn m(mdn), wmkrz hw) bmdbr) dyhwd	ܝܗܘܕܐ ܐܘܠܕ ܠܦܪܨ ܘܠܙܪܚ ܡܢ ܬܡܪ܂ ܦܪܨ ܐܘܠܕ ܠܚܨܪܘܢ܂ ܚܨܪܘܢ ܐܘܠܕ ܠܐܪܡ܂
Matthew	Curetonian	03:02	w)mr hw), dtwbw, mTl dqrbt lh. mlkwt) d$my),	ܟܕ ܫܡܥ ܕܝܢ ܗܪܘܕܣ ܡܠܟܐ ܐܬܬܙܝܥ܂ ܘܟܠܗܿ ܐܘܪܫܠܡ ܥܡܗ܂
Matthew	Curetonian	03:08	(bdw hkyl p):r) d$wyn ltybwt),	ܘܦܫܛ ܐܝܕܗ ܝܫܘܥ ܘܩܪܒ ܠܗ܂ ܘܐܡܪ ܠܗ ܨܒܐ ܐܢܐ ܐܬܕܟܐ܂ ܘܒܗܿ ܒܫܥܬܐ ܐܬܕܟܝ ܡܢܗ ܓܪܒܐ܂
Matthew	Curetonian	03:09	wl) t)mrwn bnp$kwn d)b) )yt ln )brhm, )mrn) lkwn gyr dm$kx )lh) mn hlyn k):p) lmqmw b:ny) l)brhm,	
Matthew	Curetonian	03:13	hydyn )t) y$w( mn glyl) lywrdnn, lwt ywxnn dn(mdywhy,	ܘܡܠܠ ܥܡܗܘܢ ܣܓܝ ܒܦܠܐ̈ܬܐ ܘܐܡܪ܂ ܗܐ ܢܦܩ ܙܪܘܥܐ ܠܡܙܪܥ܂
Matthew	Curetonian	03:15	)mr lh y$w( $bwq dh$), mTl dhkn) wl) ln dnml) klh. k)nwt), hydyn $bqh lm(md,	ܗܘ ܕܝܢ ܥܢܐ ܘܐܡܪ ܠܗܘܢ܂ ܠܡܢܐ ܘܐܦ ܐܢܬܘܢ ܥܒܪܝܢ ܐܢܬܘܢ ܥܠ ܦܘܩܕܢܐ ܕܐܠܗܐ ܡܛܠ ܕܬܩܝܡܘܢ ܦܘܩ̈ܕܢܝܟܘܢ܂
Matthew	Curetonian	03:17	wql) )$tm( mn $my) d)mr lh, )nt hw bry wxbyby dbk )cTbyt,	ܘܐܬܚܙܝ ܠܗܘܢ ܡܘܫܐ ܘܐܠܝܐ ܟܕ ܡܡܠܠܝܢ ܥܡܗ܂
Matthew	Curetonian	04:01	hydyn y$w( )tdbr mn rwx) dqwd$) lmdbr), dntns) mn sTn),	ܐܪܡ ܐܘܠܕ ܠܥܡܝܢܕܒ܂ ܥܡܝܢܕܒ ܐܘܠܕ ܠܢܚܫܘܢ܂ ܢܚܫܘܢ ܐܘܠܕ ܠܫܠܐ܂
Matthew	Curetonian	04:02	wmn btr )r:b(yn yw:myn dc)m hw) kpn,	ܘܟܢܫ ܠܟܠܗܘܢ ܪ̈ܒܝ ܟܗ̈ܢܐ ܘܣ̈ܦܪܐ ܕܥܡܐ ܘܐܡܪ ܠܗܘܢ܂ ܐܝܟܐ ܡܬܝܠܕ ܡܫܝܚܐ܂
Matthew	Curetonian	04:07	twb )mr lh y$w(, ktyb hw dl) tns) lmrk w)lhk,	ܐܘ ܐܝܟܢܐ ܡܫܟܚ ܐܢܬ ܠܡܐܡܪ ܠܐܚܘܟ܂ ܫܒܘܩ ܐܦܩ ܓܠܐ ܡܢ ܥܝܢܟ܂ ܕܗܐ ܒܥܝܢܟ ܕܝܠܟ ܩܪܝܬܐ ܣܝܡܐ܂
Matthew	Curetonian	04:11	hydyn $bqh )kl qrc) (d zbn), wh) m:l)k) qrbw wm$m$yn hww lh ly$w(%	ܘܥܢܐ ܝܫܘܥ ܘܐܡܪ ܠܗܘܢ܂ ܙܠܘ ܚܘܘ ܠܝܘܚܢܢ ܡܕܡ ܕܚܙܝܢ ܐܢܬܘܢ ܘܡܕܡ ܕܫܡܥܝܢ ܐܢܬܘܢ܂
Matthew	Curetonian	04:14	dntml) mdm d)t)mr byd )$(y) nby) d)mr hw),	ܐܡܪ ܗܘܐ ܠܗ ܓܝܪ ܝܘܚܢܢ܂ ܕܠܐ ܫܠܝܛ ܠܟ ܕܬܗܘܐ ܠܟ ܐܢܬܬܐ܂
Matthew	Curetonian	04:15	)r() dzbwlwn w)r() dnptly, )wrx) dym), (br:why dywrdnn nhr), glyl) d(:mm),	ܐܠܗܐ ܓܝܪ ܐܡܪ ܝܩܪ ܠܐܒܘܟ ܘܠܐܡܟ܂ ܘܡܢ ܕܡܨܚܐ ܠܐܒܘܗܝ ܐܘ ܠܐܡܗ ܢܬܩܛܠ܂
Matthew	Curetonian	04:19	)mr lhwn y$w(, tw btry w)(bdkwn cy:d) db:ny )n$),	ܗܘ ܕܝܢ ܥܢܐ ܘܐܡܪ ܠܗܘܢ܂ ܠܐ ܩܪܝܬܘܢ ܕܡܢ ܕܥܒܕ ܠܕܟܪܐ ܡܢ ܒܪܫܝܬ ܐܦ ܠܢܩܒܬܐ ܗܘ ܥܒܕ܂
Matthew	Curetonian	04:20	whnwn bh. b$(t), $bqw m:cydthwn w)zlw btrh%	ܘܐܡܪ ܠܗܘܢ ܙܠܘ ܘܐܦ ܐܢܬܘܢ ܠܟܪܡܐ܂ ܘܡܕܡ ܕܘܠܐ ܐܬܠ ܠܟܘܢ܂
Matthew	Curetonian	04:22	whnwn bh. b$(t) $bqw mcy:dthwn w)zlw btrh,	ܬܘܒ ܫܕܪ ܥܒ̈ܕܐ ܐ̈ܚܪܢܐ ܘܐܡܪ܂ ܐܡܪܘ ܠܗܢܘܢ ܕܡܙܡܢܝܢ ܗܘܘ܂ ܗܐ ܐܚܫܡܝܬܝ ܡܛܝܒܐ܂ ܘܬ̈ܘܪܝ ܦܛܡܝ ܩܛܝܠܝܢ ܐܢܘܢ܂ ܘܟܠܡܕܡ ܡܛܝܒ ܗܘ ܬܘ ܠܡܫܬܘܬܐ܂
Matthew	Curetonian	05:01	kd xz) dyn lk:n$), slq ytb lh bTwr), wqrbw lwth tlm:ydwhy,	ܫܠܐ ܐܘܠܕ ܠܒܥܙ ܡܢ ܪܚܒ܂ ܒܥܙ ܐܘܠܕ ܠܥܘܒܪ ܡܢ ܐܪܥܘܬ܂ ܥܘܒܪ ܐܘܠܕ ܠܐܝܫܝ܂
Matthew	Curetonian	05:02	wptx pwmh wmlp hw) lhwn w)mr%	ܐܡܪܝܢ ܠܗ ܒܝܬ ܠܚܡ ܕܝܗܘܕܐ܂ ܗܟܢܐ ܓܝܪ ܟܬܝܒ ܒܢܒܝܐ܂
Matthew	Curetonian	05:03	Twbyhwn lms:kn) brwxhwn ddylhwn hy mlkwt) d$my)%	ܗܝܕܝܢ ܐܬܝܢ ܗܘܘ ܠܘܬܗ ܒ̈ܢܝ ܐܘܪܫܠܡ ܘܟܠܗܿ ܝܗܘܕ܂ ܘܟܠܗ ܥܒܪܐ ܕܚ̈ܕܪܝ ܝܘܪܕܢܢ ܢܗܪܐ܂
Matthew	Curetonian	05:05	Twbyhwn lm:kyk) dhnwn n)rtwnh. l)r()%	ܛܘܒܝܗܘܢ ܠܡ̈ܟܝܟܐ ܕܗܢܘܢ ܢܐܪܬܘܢܗܿ ܠܐܪܥܐ܀
Matthew	Curetonian	05:06	Twbyhwn l)ylyn dkpnyn wchyn lzdyqwt) dhnwn nsb(wn%	ܘܡܐ ܕܡܨܠܐ ܐܢܬ܂ ܠܐ ܬܗܘܐ ܐܝܟ ܗܢܘܢ ܢܣ̈ܒܝ ܒܐ̈ܦܐ܂ ܕܪܚܡܝܢ ܕܢܩܘܡܘܢ ܒ̈ܟܢܘܫܬܐ ܘܒܙܘܝ̈ܬܐ ܕܫ̈ܘܩܐ ܠܡܨܠܝܘ܂ ܕܢܬܚܙܘܢ ܠܒ̈ܢܝ ܐ̈ܢܫܐ܂ ܐܡܪܢܐ ܠܟܘܢ ܕܩܒܠܘ ܐܓܪܗܘܢ܂
Matthew	Curetonian	05:08	Twbyhwn l)ylyn ddkyn blbhwn dhnwn nxzwnyhy l)lh)%	ܒܬܪ ܗܠܝܢ ܟܕ ܥܠ ܠܟܦܪܢܚܘܡ܂ ܩܪܒ ܠܗ ܩܢܛܪܘܢܐ ܚܕ܂ ܘܒܥܐ ܗܘܐ ܡܢܗ ܘܡܬܟܫܦ ܠܗ
Matthew	Curetonian	05:10	Twbyhwn l)ylyn drdypyn mTl zdyqwt) ddylhwn hy mlkwt) d$my)%	
Matthew	Curetonian	05:11	Twbykwn m) drdpyn lkwn b:ny )n$) wmxsdyn lkwn, w)mryn (lykwn kwl mdm dby$ bdglwt) mTl $my,	ܗܐ ܓܝܪ ܣܡ̈ܝܐ ܚܙܝܢ܂ ܘܚ̈ܓܝܪܐ ܡܗܠܟܝܢ܂ ܘܓܪ̈ܒܐ ܡܬܕܟܝܢ܂ ܘܚ̈ܪܫܐ ܫܡܥܝܢ܂ ܘܡ̈ܣܟܢܐ ܡܣܬܝܒܪܝܢ܂ ܘܡ̈ܝܬܐ ܩܝܡܝܢ܂
Matthew	Curetonian	05:12	)ntwn dyn xdw wrwzw bh.w ywm), d)grkwn sgy b$my), hkn) gyr rdpyn hww ):bhykwn lnb:y), )ylyn dqdmykwn hww%	ܐܘ ܠܐ ܩܪܝܬܘܢ ܒܐܘܪܝܬܐ܂ ܕܟ̈ܗܢܐ ܒܗܝܟܠܐ ܗܢܘܢ ܡܚܠܝܢ ܠܗܿ ܠܫܒܬܐ܂ ܘܕܠܐ ܚܛ̈ܗܝܢ ܐܢܘܢ܂
Matthew	Curetonian	05:16	hkn) nnhr nwhrkwn qdm b:ny ):n$) dnxzwn (:bdykwn $:pyr), wn$bxwn l)bwkwn db$my)%	ܘܟܕ ܐܬܐ ܠܥܒܪܐ܂ ܛܥܘ ܬܠܡܝ̈ܕܘܗܝ ܕܢܫܩܠܘܢ ܠܗܘܢ ܠܚܡܐ܂
