book	witness	ref	cal_text	syriac_text
Mark	Sinaiticus	03:18	wl)ndryws wlpylpws wlbr twlmy wlmty wlt)wm) wly(qwb br xlpy wltdy wl$m(wn qnny)	
Mark	Sinaiticus	03:19	wlyhwd) skrywT) m$lmn)% w)t) hw) lbyt)	
Mark	Sinaiticus	03:20	w)t) lwth twb kn$) )ykn) d)pl) lxm) m$kxyn hww lm)kl	
Mark	Sinaiticus	03:22	wspr) )ylyn dmn )wr$lm nxtw )mryn hww b(lzbwb )yt bh wbr$h d$)d) mpq hn) $)d)	
Mark	Sinaiticus	03:23	wqr) )nwn wmll hw) (mhwn bmtl) w)mr l) m$kx sTn) lsTn) lmpqw	
Mark	Sinaiticus	03:24	w)n mlkwt) (l np$h ttplg l) m$kx) lmqm mlkwt) hy	
Mark	Sinaiticus	03:25	w)n byt) (l np$h ntplg l) m$kx byt) hw lmqm	
Mark	Sinaiticus	03:26	w)n sTn) (l np$h )tplg l) m$kx lmqm )l) $wlmh hw	
Mark	Sinaiticus	03:27	l) )n$ m$kx lm(l lbyth dxsyn) wnxTwp m)nwhy )l) )n lwqdm lxsyn) n)swr whydyn nxTwp m)nwhy	
Mark	Sinaiticus	03:28	)myn )myn )mrn) lkwn dkwl xTh) dmgdpyn n$tbqwn lb:ny )n$)	
Mark	Sinaiticus	03:29	kwl d(l rwx) dyn mgdp l) n$tbq lh )l) nhw) mxyb xTh) l(lm	
Mark	Sinaiticus	03:30	d)mryn hww drwx) Tnpt) )yt bh%	
Mark	Sinaiticus	03:31	wkd )tw )xwhy w)mh qymyn hww lbr w$drw lh dnqrwnyhy	
Mark	Sinaiticus	03:33	)mr lhwn mny )my )w )xy	
Mark	Sinaiticus	03:34	wxr b)ylyn dytbyn lwth w)mr h) )my wh) )xy	
Mark	Sinaiticus	03:35	kl )n$ gyr d(bd cbyn) d)lh) hnw )xy wxty w)my	
Mark	Sinaiticus	04:01	twb $ry hw) mlp (l ymt) w)tkn$ hw) lwth kn$) sgy)) whw nxt ytb lh bspynt) bymt) wklh kn$) q)m hw) (l ymt)	
Mark	Sinaiticus	04:02	wmlp hw) lhwn sgy bmtl) wkd mlp hw) lhwn )mr	
